Id,SalePrice
2735,128471.01355565725
2736,144538.54745469036
2737,116942.684631261
2738,168392.8632461093
2739,161453.24328149378
2740,149805.49619581553
2741,143275.74007103324
2742,162450.99275854454
2743,137878.81643872688
2744,141783.96686273752
2745,134225.31317939027
2746,121967.36179253372
2747,157826.75774906835
2748,122471.43215479226
2749,120776.43992717878
2750,126003.95107250435
2751,113292.0188068465
2752,220762.87660424362
2753,149354.8560852929
2754,214084.0028677665
2755,145142.18612249455
2756,69626.92478594388
2757,81324.65396352774
2758,59623.52322741526
2759,157326.06135313679
2760,116223.51693867974
2761,142100.502752537
2762,143350.23005676016
2763,192025.07379803096
2764,163271.53956233777
2765,257039.43235084522
2766,122941.5859142304
2767,87609.79549269972
2768,137287.99679408452
2769,134339.205224869
2770,167578.71749441416
2771,115949.19067818014
2772,101525.7301749052
2773,136189.552672281
2774,153624.06489875822
2775,129923.4457540525
2776,134497.33592481082
2777,145506.66898774772
2778,127449.80780996848
2779,124782.67250662425
2780,121605.86587049258
2781,102240.07373914005
2782,81822.02152112978
2783,89521.98179898597
2784,127880.9860434907
2785,143814.8306567495
2786,55542.00497503008
2787,126587.89217939514
2788,72134.03342218789
2789,219341.91958877153
2790,79616.25844269572
2791,130287.488716309
2792,57017.16636981423
2793,155472.70617583735
2794,55262.01584728137
2795,119266.07958914949
2796,102414.75394813315
2797,237255.70535293457
2798,120763.16818986041
2799,105739.17401862098
2800,72381.82946862571
2801,86476.61421327468
2802,132004.18816959925
2803,211099.07458767094
2804,139413.72137729728
2805,92610.44263096662
2806,108965.76032864663
2807,168902.20552116475
2808,140642.46161967915
2809,128975.49114844686
2810,130776.81021772872
2811,159762.1337271896
2812,147490.0339033261
2813,203607.6888802358
2814,187618.79279707876
2815,104523.05634222431
2816,234844.71141900253
2817,131555.24018643712
2818,125114.99576418212
2819,173977.30276150047
2820,126957.12595880612
2821,114649.55531485315
2822,180170.48693088582
2823,305453.2426216742
2824,157785.7246121484
2825,133845.52479104392
2826,125911.12882172335
2827,152974.67683503075
2828,223944.3905621514
2829,184740.98137940723
2830,257604.01037666155
2831,181858.76547432705
2832,231114.54743569662
2833,259403.30680450387
2834,224387.81395872994
2835,220516.32970489186
2836,192782.83206308223
2837,164254.1803749516
2838,149279.275605561
2839,179807.2442215068
2840,202640.81231338193
2841,205866.5427845115
2842,206040.49359428228
2843,145255.3392384733
2844,152232.9784438873
2845,116741.97016164883
2846,207623.66013267997
2847,193231.02110512424
2848,221124.8294897884
2849,215087.32601177043
2850,293583.2541016206
2851,235715.54185580745
2852,235755.52942623082
2853,222752.5317909296
2854,147414.2783834129
2855,187795.55720955436
2856,216223.62652814225
2857,192833.51529915686
2858,200152.090632822
2859,120039.95970753436
2860,106504.65875902573
2861,137388.51432963533
2862,203545.03510715245
2863,117831.37572198182
2864,249564.76233915891
2865,160032.90084282492
2866,193566.54525504346
2867,89436.07794120234
2868,138608.91457779554
2869,126958.41909241331
2870,135606.0700108236
2871,79643.5583512103
2872,46573.529797602176
2873,90053.83469270811
2874,140246.43136166583
2875,135043.22868368513
2876,152965.72134950233
2877,142532.1451117252
2878,166316.20011502816
2879,130847.30809991613
2880,118606.21334429
2881,142120.06464575478
2882,144885.53262373767
2883,179579.26684810125
2884,192638.57154923992
2885,173839.3674217204
2886,185059.3551010077
2887,113317.74011863982
2888,137190.16293307254
2889,47968.40804417036
2890,74545.09368819103
2891,153811.71764113815
2892,40533.27681986032
2893,100966.12247930559
2894,42559.09160544929
2895,263369.1271453193
2896,246807.13998884053
2897,189278.0839443018
2898,189086.86206288822
2899,238839.09523663507
2900,157662.28585432717
2901,197287.54265745892
2902,177117.91387038663
2903,319392.0575654339
2904,331134.50494607206
2905,86206.74330455891
2906,202335.15006125186
2907,112630.18948286911
2908,116403.7750594344
2909,169731.10067679404
2910,67941.46261181534
2911,96083.86075607459
2912,140469.39201617957
2913,95890.66404083798
2914,71889.47149772763
2915,71887.95415609812
2916,95886.11201594937
2917,147228.42062726183
2918,110449.67018207873
2919,235130.88459583858
